Log start on,2019-05-26 14:48:39
Feature,Accelerometer
Nodes,AM1V340 @374730, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
26/05/2019 14:48:57.011,17470,AM1V340 @374730,52696,D3FAA9FEC301,-1325,-343,451,
26/05/2019 14:48:57.048,17507,AM1V340 @374730,52702,32F8CD0733F8,-1998,1997,-1997,
26/05/2019 14:48:57.105,17564,AM1V340 @374730,52709,B300CF02BFFB,179,719,-1089,
26/05/2019 14:48:57.161,17620,AM1V340 @374730,52715,940050FF8201,148,-176,386,
26/05/2019 14:48:57.198,17657,AM1V340 @374730,52721,7900BF027DFE,121,703,-387,
26/05/2019 14:48:57.254,17713,AM1V340 @374730,52727,6000DE021EFB,96,734,-1250,
26/05/2019 14:48:57.311,17770,AM1V340 @374730,52734,7900C30286FD,121,707,-634,
26/05/2019 14:48:57.348,17807,AM1V340 @374730,52740,780064026AFD,120,612,-662,
26/05/2019 14:48:57.405,17864,AM1V340 @374730,52746,7B005D0230FD,123,605,-720,
26/05/2019 14:48:57.461,17920,AM1V340 @374730,52752,75007C0233FD,117,636,-717,
26/05/2019 14:48:57.498,17957,AM1V340 @374730,52759,75008C0234FD,117,652,-716,
26/05/2019 14:48:57.555,18014,AM1V340 @374730,52765,7400910232FD,116,657,-718,
26/05/2019 14:48:57.611,18070,AM1V340 @374730,52771,7500920234FD,117,658,-716,
26/05/2019 14:48:57.648,18107,AM1V340 @374730,52777,7500920235FD,117,658,-715,
26/05/2019 14:48:57.705,18164,AM1V340 @374730,52784,7400940235FD,116,660,-715,
26/05/2019 14:48:57.761,18219,AM1V340 @374730,52790,7400930235FD,116,659,-715,
26/05/2019 14:48:57.798,18257,AM1V340 @374730,52796,7400920235FD,116,658,-715,
26/05/2019 14:48:57.855,18314,AM1V340 @374730,52802,7400920236FD,116,658,-714,
26/05/2019 14:48:57.910,18369,AM1V340 @374730,52809,7400940235FD,116,660,-715,
26/05/2019 14:48:57.948,18407,AM1V340 @374730,52815,7500920235FD,117,658,-715,
26/05/2019 14:48:58.004,18463,AM1V340 @374730,52821,7400920234FD,116,658,-716,
26/05/2019 14:48:58.060,18519,AM1V340 @374730,52827,7400920235FD,116,658,-715,
26/05/2019 14:48:58.098,18557,AM1V340 @374730,52834,7500920234FD,117,658,-716,
26/05/2019 14:48:58.154,18613,AM1V340 @374730,52840,7400930235FD,116,659,-715,
26/05/2019 14:48:58.211,18670,AM1V340 @374730,52846,7500920235FD,117,658,-715,
26/05/2019 14:48:58.248,18707,AM1V340 @374730,52852,7500930235FD,117,659,-715,
26/05/2019 14:48:58.305,18764,AM1V340 @374730,52859,7500930235FD,117,659,-715,
26/05/2019 14:48:58.361,18820,AM1V340 @374730,52865,7500920235FD,117,658,-715,
26/05/2019 14:48:58.399,18858,AM1V340 @374730,52871,7400930235FD,116,659,-715,
26/05/2019 14:48:58.455,18914,AM1V340 @374730,52877,7500930235FD,117,659,-715,
26/05/2019 14:48:58.511,18970,AM1V340 @374730,52884,7400920234FD,116,658,-716,
26/05/2019 14:48:58.548,19007,AM1V340 @374730,52890,7400940235FD,116,660,-715,
26/05/2019 14:48:58.606,19065,AM1V340 @374730,52896,7500930234FD,117,659,-716,
26/05/2019 14:48:58.661,19120,AM1V340 @374730,52902,7500930234FD,117,659,-716,
26/05/2019 14:48:58.698,19157,AM1V340 @374730,52909,7500930234FD,117,659,-716,
26/05/2019 14:48:58.754,19213,AM1V340 @374730,52915,7500920235FD,117,658,-715,
26/05/2019 14:48:58.811,19270,AM1V340 @374730,52921,7500920235FD,117,658,-715,
26/05/2019 14:48:58.848,19307,AM1V340 @374730,52927,7400930235FD,116,659,-715,
26/05/2019 14:48:58.904,19363,AM1V340 @374730,52934,7500920234FD,117,658,-716,
26/05/2019 14:48:58.960,19419,AM1V340 @374730,52940,7500920234FD,117,658,-716,
26/05/2019 14:48:58.998,19457,AM1V340 @374730,52946,7400930235FD,116,659,-715,
26/05/2019 14:48:59.055,19514,AM1V340 @374730,52952,7400920235FD,116,658,-715,
26/05/2019 14:48:59.111,19570,AM1V340 @374730,52959,7500930235FD,117,659,-715,
26/05/2019 14:48:59.168,19627,AM1V340 @374730,52965,7500920235FD,117,658,-715,
26/05/2019 14:48:59.204,19663,AM1V340 @374730,52971,7600930235FD,118,659,-715,
26/05/2019 14:48:59.260,19719,AM1V340 @374730,52977,7400940234FD,116,660,-716,
26/05/2019 14:48:59.299,19758,AM1V340 @374730,52984,7500920235FD,117,658,-715,
26/05/2019 14:48:59.354,19813,AM1V340 @374730,52990,7400930235FD,116,659,-715,
26/05/2019 14:48:59.411,19870,AM1V340 @374730,52996,7400920235FD,116,658,-715,
26/05/2019 14:48:59.448,19907,AM1V340 @374730,53002,7500920235FD,117,658,-715,
26/05/2019 14:48:59.505,19964,AM1V340 @374730,53009,7400920235FD,116,658,-715,
26/05/2019 14:48:59.560,20019,AM1V340 @374730,53015,7400930234FD,116,659,-716,
26/05/2019 14:48:59.598,20057,AM1V340 @374730,53021,7500920235FD,117,658,-715,
26/05/2019 14:48:59.655,20114,AM1V340 @374730,53027,7500930234FD,117,659,-716,
26/05/2019 14:48:59.711,20170,AM1V340 @374730,53034,7400930234FD,116,659,-716,
26/05/2019 14:48:59.767,20226,AM1V340 @374730,53040,7400930234FD,116,659,-716,
26/05/2019 14:48:59.804,20263,AM1V340 @374730,53046,7500930235FD,117,659,-715,
26/05/2019 14:48:59.861,20320,AM1V340 @374730,53052,7400920234FD,116,658,-716,
26/05/2019 14:48:59.898,20357,AM1V340 @374730,53059,7500920235FD,117,658,-715,
26/05/2019 14:48:59.974,20433,AM1V340 @374730,53065,7500930235FD,117,659,-715,
26/05/2019 14:49:00.011,20470,AM1V340 @374730,53071,7500930234FD,117,659,-716,
