Log start on,2019-05-26 14:47:44
Feature,Gyroscope
Nodes,AM1V340 @374730, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
26/05/2019 14:47:47.485,2946,AM1V340 @374730,44006,7BFE9300B300,-38.9,14.7,17.9,
26/05/2019 14:47:47.523,2984,AM1V340 @374730,44012,E6FF88FFD6FF,-2.6,-12.0,-4.2,
26/05/2019 14:47:47.579,3040,AM1V340 @374730,44018,E2FF0D000300,-3.0,1.3,0.3,
26/05/2019 14:47:47.655,3116,AM1V340 @374730,44024,E6FF04000500,-2.6,0.4,0.5,
26/05/2019 14:47:47.674,3135,AM1V340 @374730,44031,F6FF10000B00,-1.0,1.6,1.1,
26/05/2019 14:47:47.729,3190,AM1V340 @374730,44037,F1FF0B000900,-1.5,1.1,0.9,
26/05/2019 14:47:47.786,3247,AM1V340 @374730,44043,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:47.824,3285,AM1V340 @374730,44049,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:47.879,3340,AM1V340 @374730,44056,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:47.954,3415,AM1V340 @374730,44062,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:47.974,3435,AM1V340 @374730,44068,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.029,3490,AM1V340 @374730,44074,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.086,3547,AM1V340 @374730,44081,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.124,3585,AM1V340 @374730,44087,EFFF09000800,-1.7,0.9,0.8,
26/05/2019 14:47:48.180,3641,AM1V340 @374730,44093,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.236,3697,AM1V340 @374730,44099,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.292,3753,AM1V340 @374730,44106,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.331,3792,AM1V340 @374730,44112,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.385,3846,AM1V340 @374730,44118,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.423,3884,AM1V340 @374730,44124,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.480,3941,AM1V340 @374730,44131,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.535,3996,AM1V340 @374730,44137,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.573,4034,AM1V340 @374730,44143,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.630,4091,AM1V340 @374730,44149,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:48.686,4147,AM1V340 @374730,44156,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.723,4184,AM1V340 @374730,44162,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:48.799,4260,AM1V340 @374730,44168,F0FF0A000700,-1.6,1.0,0.7,
26/05/2019 14:47:48.836,4297,AM1V340 @374730,44174,F0FF0A000700,-1.6,1.0,0.7,
26/05/2019 14:47:48.873,4334,AM1V340 @374730,44181,EFFF09000800,-1.7,0.9,0.8,
26/05/2019 14:47:48.948,4409,AM1V340 @374730,44187,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:49.004,4465,AM1V340 @374730,44193,F0FF09000700,-1.6,0.9,0.7,
26/05/2019 14:47:49.023,4484,AM1V340 @374730,44199,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:49.080,4541,AM1V340 @374730,44206,F0FF09000800,-1.6,0.9,0.8,
26/05/2019 14:47:49.135,4596,AM1V340 @374730,44212,F0FF09000700,-1.6,0.9,0.7,
